center,left,right,steering,throttle,brake,speed
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_132.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_132.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_132.jpg,0,0,0,0.000171854
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_214.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_214.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_214.jpg,0,0,0,0.0001895523
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_299.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_299.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_299.jpg,0,0,0,0.0002258801
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_382.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_382.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_382.jpg,0,0,0,5.309714E-05
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_465.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_465.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_465.jpg,0,0,0,4.878812E-05
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_544.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_544.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_544.jpg,0,0,0,7.442918E-05
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_613.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_613.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_613.jpg,0,0,0,7.741524E-06
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_694.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_694.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_694.jpg,0,0,0,0.0001005661
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_762.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_762.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_762.jpg,0,0,0,0.0001221542
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_831.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_831.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_831.jpg,0,0,0,0.0001404836
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_912.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_912.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_912.jpg,0,0,0,0.0001648679
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_22_59_980.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_22_59_980.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_22_59_980.jpg,0,0,0,0.0001838966
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_061.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_061.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_061.jpg,0,0,0,0.0001828025
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_156.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_156.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_156.jpg,0,0.2356349,0,0.08056655
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_238.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_238.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_238.jpg,0,0.463338,0,0.4641156
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_317.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_317.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_317.jpg,0,0.6687119,0,0.9074853
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_402.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_402.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_402.jpg,0,0.9535861,0,1.7029
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_479.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_479.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_479.jpg,0,1,0,2.812333
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_565.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_565.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_565.jpg,0,1,0,3.739853
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_649.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_649.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_649.jpg,0,1,0,4.676558
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_734.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_734.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_734.jpg,0,1,0,5.604711
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_813.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_813.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_813.jpg,0,1,0,6.52586
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_00_886.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_00_886.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_00_886.jpg,0,1,0,7.439782
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_169.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_169.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_169.jpg,0,0.2383571,0,8.263785
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_246.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_246.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_246.jpg,0,0,0,8.298463
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_313.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_313.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_313.jpg,0,0,0,8.248368
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_381.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_381.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_381.jpg,0,0.2546132,0,8.348474
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_448.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_448.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_448.jpg,0,0.4569361,0,8.5673
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_516.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_516.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_516.jpg,0,0.661236,0,9.057955
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_612.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_612.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_612.jpg,0,0.9491551,0,9.775862
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_679.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_679.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_679.jpg,0,1,0,10.66001
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_765.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_765.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_765.jpg,0,1,0,11.64035
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_848.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_848.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_848.jpg,0,1,0,12.45756
/Users/astocco/Desktop/dataset5/track2/normal/IMG/center_2019_08_10_22_23_01_931.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/left_2019_08_10_22_23_01_931.jpg,/Users/astocco/Desktop/dataset5/track2/normal/IMG/right_2019_08_10_22_23_01_931.jpg,0,1,0,13.15726
